lead_id,company,industry,source,budget,engagement_score,status,created_date,salesperson
LEAD-01210,Pinnacle Partners,Healthcare & Life Sciences,Inbound Demo Request,60000.0,99.0,Negotiation,2025-11-28,David Kim
LEAD-01211,Solstice Logistics,Healthcare & Life Sciences,Organic Search,12000.0,51.1,New,2026-05-12,David Kim
LEAD-01212,Elevate Innovations,Professional Services & Consulting,Referral,120000.0,65.5,Qualified,2026-02-21,Sarah Jenkins
LEAD-01213,Starlight Enterprises,SaaS & Cloud Software,LinkedIn Campaign,8000.0,59.9,Contacted,2025-12-09,David Kim
LEAD-01214,CoreTech Partners,Retail & E-Commerce,Cold Outreach,5000.0,30.8,New,2026-08-09,Sarah Jenkins
LEAD-01215,Apex Labs,SaaS & Cloud Software,LinkedIn Campaign,8000.0,66.1,Contacted,2026-01-27,Emily Watson
LEAD-01216,Elevate Enterprises,Media & Entertainment,Inbound Demo Request,35000.0,79.0,Negotiation,2025-11-15,Sarah Jenkins
LEAD-01217,Cognitive Health,Financial Services & FinTech,Webinar,45000.0,49.9,Qualified,2025-10-18,Sarah Jenkins
LEAD-01218,Aura Solutions,Financial Services & FinTech,Cold Outreach,5000.0,31.6,Contacted,2026-07-06,Sarah Jenkins
LEAD-01219,Pinnacle Logistics,Healthcare & Life Sciences,Cold Outreach,5000.0,58.2,Lost,2025-11-12,David Kim
LEAD-01220,Synapse Partners,SaaS & Cloud Software,Inbound Demo Request,35000.0,65.7,Negotiation,2025-09-24,Michael Chang
LEAD-01221,Catalyst Digital,Telecommunications,Organic Search,5000.0,7.5,New,2026-07-16,Sarah Jenkins
LEAD-01222,Elevate Digital,SaaS & Cloud Software,Inbound Demo Request,15000.0,52.2,Proposal Sent,2026-04-23,Priya Patel
LEAD-01223,CoreTech Systems,Media & Entertainment,Referral,60000.0,63.8,Qualified,2025-12-10,Priya Patel
LEAD-01224,CoreTech Health,Media & Entertainment,Inbound Demo Request,35000.0,73.1,Won,2025-11-10,Sarah Jenkins
LEAD-01225,Prism Health,Healthcare & Life Sciences,Webinar,20000.0,67.6,Qualified,2026-05-02,Sarah Jenkins
LEAD-01226,Apex Partners,Professional Services & Consulting,LinkedIn Campaign,8000.0,73.2,Qualified,2026-02-07,Sarah Jenkins
LEAD-01227,Aura Dynamics,Financial Services & FinTech,Partner Channel,25000.0,29.9,New,2026-08-12,Priya Patel
LEAD-01228,Velocity Health,Media & Entertainment,Inbound Demo Request,15000.0,87.9,Qualified,2026-01-21,Michael Chang
LEAD-01229,Synapse Innovations,Retail & E-Commerce,LinkedIn Campaign,20000.0,74.5,Won,2026-02-19,Priya Patel
LEAD-01230,Nexus Analytics,Manufacturing & Industrial,Organic Search,12000.0,46.5,Contacted,2026-03-30,David Kim
LEAD-01231,Cognitive Labs,Retail & E-Commerce,Organic Search,5000.0,43.4,New,2026-04-17,Emily Watson
LEAD-01232,Hyperion Logistics,Professional Services & Consulting,Referral,120000.0,69.2,Won,2026-04-16,Alex Rivera
LEAD-01233,Zenith Solutions,Healthcare & Life Sciences,Referral,35000.0,84.1,Won,2026-06-14,David Kim
LEAD-01234,Pinnacle Logistics,Professional Services & Consulting,Inbound Demo Request,35000.0,67.0,Negotiation,2026-05-04,Michael Chang
LEAD-01235,Apex Health,SaaS & Cloud Software,LinkedIn Campaign,20000.0,66.5,Proposal Sent,2025-12-17,Sarah Jenkins
LEAD-01236,Quantum Health,Retail & E-Commerce,Webinar,8000.0,57.3,Proposal Sent,2025-11-04,Sarah Jenkins
LEAD-01237,Catalyst Logistics,Retail & E-Commerce,LinkedIn Campaign,8000.0,35.6,Won,2025-12-03,Sarah Jenkins
LEAD-01238,Beacon Systems,Retail & E-Commerce,Organic Search,5000.0,85.0,New,2026-04-08,Sarah Jenkins
LEAD-01239,Aegis Solutions,Manufacturing & Industrial,LinkedIn Campaign,45000.0,66.6,Contacted,2026-07-20,Sarah Jenkins
LEAD-01240,Zenith Dynamics,Retail & E-Commerce,Cold Outreach,12000.0,60.6,Lost,2026-05-22,Sarah Jenkins
LEAD-01241,Stratosphere Global,SaaS & Cloud Software,Referral,15000.0,76.5,Won,2026-06-23,Alex Rivera
LEAD-01242,Meridian Logistics,Healthcare & Life Sciences,LinkedIn Campaign,8000.0,62.9,Lost,2026-01-06,Sarah Jenkins
LEAD-01243,Elevate Solutions,Media & Entertainment,LinkedIn Campaign,20000.0,56.0,Qualified,2026-04-21,Sarah Jenkins
LEAD-01244,Synapse Logistics,Retail & E-Commerce,Referral,15000.0,52.6,Proposal Sent,2025-11-19,Alex Rivera
LEAD-01245,Zenith Global,Manufacturing & Industrial,Cold Outreach,5000.0,32.7,Contacted,2026-01-09,Priya Patel
LEAD-01246,Aegis Labs,Telecommunications,Partner Channel,12000.0,37.8,Contacted,2026-01-26,David Kim
LEAD-01247,Acro Health,Professional Services & Consulting,Organic Search,25000.0,26.5,Contacted,2026-01-12,Alex Rivera
LEAD-01248,Cognitive Health,Financial Services & FinTech,Referral,35000.0,83.3,Qualified,2025-11-07,Sarah Jenkins
LEAD-01249,Beacon Dynamics,Financial Services & FinTech,LinkedIn Campaign,45000.0,60.7,Proposal Sent,2025-11-23,David Kim
LEAD-01250,Pinnacle Analytics,SaaS & Cloud Software,Partner Channel,5000.0,24.9,Qualified,2026-08-30,Alex Rivera
LEAD-01251,Hyperion Systems,Media & Entertainment,Partner Channel,5000.0,31.8,Contacted,2026-01-13,Alex Rivera
LEAD-01252,Catalyst Technologies,Manufacturing & Industrial,Inbound Demo Request,60000.0,81.3,Proposal Sent,2025-11-27,Michael Chang
LEAD-01253,Nexus Labs,SaaS & Cloud Software,Referral,60000.0,84.4,Won,2026-06-17,Emily Watson
LEAD-01254,Nexus Enterprises,Media & Entertainment,LinkedIn Campaign,20000.0,73.0,Qualified,2026-03-31,Michael Chang
LEAD-01255,Nexus Technologies,Manufacturing & Industrial,Cold Outreach,25000.0,65.3,New,2025-12-31,Priya Patel
LEAD-01256,Horizon Solutions,Telecommunications,Referral,35000.0,76.4,Won,2025-11-24,Emily Watson
LEAD-01257,Apex Systems,Healthcare & Life Sciences,LinkedIn Campaign,20000.0,69.0,Proposal Sent,2026-01-01,Sarah Jenkins
LEAD-01258,Synapse Enterprises,Retail & E-Commerce,Webinar,45000.0,58.8,Contacted,2025-11-04,Alex Rivera
LEAD-01259,Acro Enterprises,Professional Services & Consulting,LinkedIn Campaign,8000.0,45.6,Qualified,2026-06-24,David Kim
LEAD-01260,Solstice Labs,Telecommunications,Partner Channel,5000.0,38.4,Lost,2025-11-02,Alex Rivera
LEAD-01261,Meridian Partners,Manufacturing & Industrial,Organic Search,12000.0,31.5,Contacted,2026-07-08,Emily Watson
LEAD-01262,Nexus Analytics,Healthcare & Life Sciences,Cold Outreach,5000.0,26.8,Qualified,2026-04-13,Michael Chang
LEAD-01263,Pinnacle Dynamics,Professional Services & Consulting,Partner Channel,5000.0,34.6,New,2026-06-03,David Kim
LEAD-01264,Cognitive Analytics,Telecommunications,Partner Channel,12000.0,43.9,New,2025-09-18,Emily Watson
LEAD-01265,Hyperion Partners,SaaS & Cloud Software,Organic Search,5000.0,55.1,Lost,2025-10-10,Priya Patel
LEAD-01266,Aegis Technologies,Telecommunications,LinkedIn Campaign,8000.0,63.4,Won,2025-09-27,Alex Rivera
LEAD-01267,Solstice Dynamics,Manufacturing & Industrial,LinkedIn Campaign,8000.0,48.6,Won,2026-06-23,Sarah Jenkins
LEAD-01268,Solstice Systems,Professional Services & Consulting,Webinar,8000.0,81.9,Qualified,2026-01-28,Alex Rivera
LEAD-01269,Stratosphere Health,Financial Services & FinTech,Partner Channel,5000.0,41.2,Lost,2026-04-12,David Kim
LEAD-01270,Solstice Global,Healthcare & Life Sciences,Inbound Demo Request,15000.0,84.7,Won,2025-09-26,Priya Patel
LEAD-01271,Meridian Digital,Media & Entertainment,Cold Outreach,5000.0,47.2,Lost,2025-09-12,Priya Patel
LEAD-01272,Apex Dynamics,Media & Entertainment,Organic Search,12000.0,32.7,Lost,2026-05-30,David Kim
LEAD-01273,Starlight Partners,Healthcare & Life Sciences,Partner Channel,5000.0,74.6,Lost,2026-03-28,Priya Patel
LEAD-01274,Synapse Systems,Financial Services & FinTech,Cold Outreach,5000.0,39.5,Lost,2026-03-13,Alex Rivera
LEAD-01275,Vertex Logistics,Media & Entertainment,Partner Channel,5000.0,48.2,Contacted,2025-11-14,David Kim
LEAD-01276,Zenith Labs,Financial Services & FinTech,Webinar,20000.0,60.9,Qualified,2025-09-17,Alex Rivera
LEAD-01277,Nexus Global,Professional Services & Consulting,Inbound Demo Request,60000.0,74.7,Won,2026-04-15,Michael Chang
LEAD-01278,Stratosphere Systems,Professional Services & Consulting,Referral,15000.0,82.2,Won,2026-08-20,Emily Watson
LEAD-01279,Prism Health,Telecommunications,Inbound Demo Request,35000.0,86.4,Won,2026-03-23,Michael Chang
LEAD-01280,Beacon Capital,Retail & E-Commerce,Inbound Demo Request,15000.0,76.5,Qualified,2026-03-09,Emily Watson
LEAD-01281,Meridian Solutions,Retail & E-Commerce,LinkedIn Campaign,20000.0,67.1,Proposal Sent,2025-09-27,Sarah Jenkins
LEAD-01282,Prism Systems,Professional Services & Consulting,Referral,15000.0,56.2,Won,2026-03-19,Priya Patel
LEAD-01283,Pinnacle Solutions,Media & Entertainment,Webinar,20000.0,63.8,Contacted,2026-04-17,Michael Chang
LEAD-01284,Starlight Technologies,Professional Services & Consulting,Webinar,8000.0,77.4,Proposal Sent,2025-09-16,David Kim
LEAD-01285,Omni Analytics,Media & Entertainment,Webinar,20000.0,74.6,Contacted,2026-02-07,Priya Patel
LEAD-01286,Stratosphere Partners,Financial Services & FinTech,Webinar,8000.0,55.7,Won,2026-08-28,Alex Rivera
LEAD-01287,Zenith Labs,Manufacturing & Industrial,LinkedIn Campaign,20000.0,47.6,Qualified,2025-11-03,Sarah Jenkins
LEAD-01288,Prism Systems,Retail & E-Commerce,Inbound Demo Request,35000.0,85.1,Negotiation,2026-06-18,Michael Chang
LEAD-01289,Pinnacle Enterprises,Telecommunications,LinkedIn Campaign,8000.0,68.0,Contacted,2025-12-26,Sarah Jenkins
LEAD-01290,Velocity Solutions,Professional Services & Consulting,Webinar,20000.0,54.7,Won,2025-12-28,David Kim
LEAD-01291,Catalyst Digital,Media & Entertainment,Webinar,8000.0,77.2,Won,2026-06-19,Priya Patel
LEAD-01292,Apex Systems,Manufacturing & Industrial,Organic Search,12000.0,51.4,Lost,2026-06-10,Sarah Jenkins
LEAD-01293,Beacon Technologies,Retail & E-Commerce,Cold Outreach,5000.0,9.6,Contacted,2026-04-27,Emily Watson
LEAD-01294,Synapse Health,SaaS & Cloud Software,Inbound Demo Request,35000.0,79.5,Negotiation,2026-05-03,Emily Watson
LEAD-01295,Nexus Health,Professional Services & Consulting,Cold Outreach,5000.0,29.2,New,2026-08-04,Sarah Jenkins
LEAD-01296,Vertex Labs,Retail & E-Commerce,Webinar,8000.0,33.9,Contacted,2025-12-23,Emily Watson
LEAD-01297,Aegis Innovations,Healthcare & Life Sciences,LinkedIn Campaign,8000.0,55.1,Qualified,2026-01-07,Alex Rivera
LEAD-01298,Catalyst Enterprises,SaaS & Cloud Software,Cold Outreach,25000.0,33.2,Qualified,2026-01-29,Michael Chang
LEAD-01299,Meridian Labs,SaaS & Cloud Software,Referral,15000.0,61.3,Proposal Sent,2026-02-28,Priya Patel
LEAD-01300,CoreTech Partners,Manufacturing & Industrial,LinkedIn Campaign,8000.0,66.4,Qualified,2026-03-27,Alex Rivera
LEAD-01301,Synapse Enterprises,Manufacturing & Industrial,Partner Channel,5000.0,49.1,Contacted,2026-05-25,Priya Patel
LEAD-01302,Aura Digital,Retail & E-Commerce,Inbound Demo Request,35000.0,76.0,Qualified,2025-12-24,Michael Chang
LEAD-01303,Acro Solutions,Professional Services & Consulting,Partner Channel,12000.0,37.0,Lost,2026-03-23,Emily Watson
LEAD-01304,Starlight Global,Financial Services & FinTech,Cold Outreach,25000.0,48.5,Lost,2026-05-05,Michael Chang
LEAD-01305,Cognitive Capital,Healthcare & Life Sciences,Organic Search,12000.0,46.0,New,2025-11-28,Sarah Jenkins
LEAD-01306,Omni Global,Financial Services & FinTech,LinkedIn Campaign,8000.0,50.0,Won,2026-04-13,Sarah Jenkins
LEAD-01307,Meridian Solutions,Manufacturing & Industrial,Webinar,8000.0,75.3,Qualified,2026-03-08,Emily Watson
LEAD-01308,Quantum Enterprises,Media & Entertainment,Referral,15000.0,81.6,Won,2026-07-17,Sarah Jenkins
LEAD-01309,Horizon Innovations,Telecommunications,Webinar,8000.0,64.2,Won,2025-12-23,Priya Patel
LEAD-01310,Apex Global,SaaS & Cloud Software,LinkedIn Campaign,45000.0,39.3,Proposal Sent,2026-02-22,Priya Patel
LEAD-01311,Zenith Global,Financial Services & FinTech,Webinar,8000.0,57.6,Contacted,2026-04-21,Sarah Jenkins
LEAD-01312,Synapse Solutions,Healthcare & Life Sciences,Cold Outreach,12000.0,13.4,Lost,2026-01-10,David Kim
LEAD-01313,Horizon Labs,Media & Entertainment,Organic Search,12000.0,63.1,Lost,2025-09-29,Emily Watson
LEAD-01314,Velocity Global,Manufacturing & Industrial,Organic Search,5000.0,53.0,Qualified,2026-01-25,Sarah Jenkins
LEAD-01315,CoreTech Global,Financial Services & FinTech,Webinar,20000.0,48.3,Proposal Sent,2025-10-13,Priya Patel
LEAD-01316,Starlight Partners,Manufacturing & Industrial,Organic Search,12000.0,25.9,Contacted,2026-06-30,Emily Watson
LEAD-01317,Zenith Solutions,Financial Services & FinTech,Partner Channel,25000.0,33.9,Lost,2025-11-19,Alex Rivera
LEAD-01318,Beacon Systems,Manufacturing & Industrial,Partner Channel,12000.0,35.3,Lost,2026-01-04,Alex Rivera
LEAD-01319,Nexus Health,SaaS & Cloud Software,LinkedIn Campaign,20000.0,74.8,Won,2026-07-31,Priya Patel
LEAD-01320,Catalyst Capital,Healthcare & Life Sciences,Webinar,8000.0,60.5,Proposal Sent,2026-06-18,David Kim
LEAD-01321,Vanguard Partners,SaaS & Cloud Software,Referral,35000.0,67.6,Proposal Sent,2025-09-10,David Kim
LEAD-01322,Omni Global,Manufacturing & Industrial,Organic Search,5000.0,46.4,Contacted,2026-04-17,David Kim
LEAD-01323,Vertex Capital,Telecommunications,Partner Channel,12000.0,41.5,New,2026-03-28,Michael Chang
LEAD-01324,Aegis Health,Telecommunications,Cold Outreach,5000.0,38.2,New,2026-04-07,Sarah Jenkins
LEAD-01325,Pinnacle Logistics,Financial Services & FinTech,Organic Search,12000.0,32.8,Contacted,2025-10-03,Priya Patel
LEAD-01326,Starlight Health,SaaS & Cloud Software,Inbound Demo Request,35000.0,66.7,Negotiation,2026-01-13,David Kim
LEAD-01327,Horizon Health,Healthcare & Life Sciences,Referral,15000.0,64.3,Won,2025-09-11,Alex Rivera
LEAD-01328,Apex Systems,SaaS & Cloud Software,Partner Channel,12000.0,12.9,New,2026-07-01,Priya Patel
LEAD-01329,Synapse Logistics,Media & Entertainment,Webinar,8000.0,69.7,Contacted,2026-06-19,Priya Patel
LEAD-01330,Pinnacle Partners,Manufacturing & Industrial,Inbound Demo Request,35000.0,54.4,Negotiation,2025-11-26,Emily Watson
LEAD-01331,Aegis Global,Media & Entertainment,Inbound Demo Request,35000.0,67.9,Negotiation,2026-04-21,Michael Chang
LEAD-01332,Beacon Health,Telecommunications,Organic Search,12000.0,38.9,New,2025-09-09,Michael Chang
LEAD-01333,Synapse Technologies,Professional Services & Consulting,Partner Channel,25000.0,50.3,New,2026-05-03,Alex Rivera
LEAD-01334,Synapse Analytics,Professional Services & Consulting,Referral,60000.0,95.7,Negotiation,2025-09-11,Priya Patel
LEAD-01335,Prism Enterprises,Telecommunications,Organic Search,5000.0,53.7,Lost,2025-11-03,Priya Patel
LEAD-01336,Beacon Analytics,SaaS & Cloud Software,Referral,60000.0,73.5,Won,2026-03-22,Priya Patel
LEAD-01337,Pinnacle Labs,Healthcare & Life Sciences,Inbound Demo Request,15000.0,90.1,Won,2025-09-21,David Kim
LEAD-01338,Elevate Capital,Professional Services & Consulting,Partner Channel,5000.0,58.4,Contacted,2026-08-05,Michael Chang
LEAD-01339,Elevate Logistics,Financial Services & FinTech,LinkedIn Campaign,8000.0,48.9,Contacted,2026-08-29,Michael Chang
LEAD-01340,Solstice Partners,Retail & E-Commerce,Partner Channel,25000.0,68.7,New,2026-02-12,Sarah Jenkins
LEAD-01341,Omni Enterprises,Financial Services & FinTech,LinkedIn Campaign,8000.0,84.4,Lost,2025-11-16,David Kim
LEAD-01342,Beacon Technologies,Professional Services & Consulting,Webinar,8000.0,57.1,Proposal Sent,2026-01-31,Michael Chang
LEAD-01343,Acro Systems,Retail & E-Commerce,Partner Channel,5000.0,73.7,New,2025-10-01,David Kim
LEAD-01344,CoreTech Capital,Professional Services & Consulting,Referral,35000.0,69.5,Qualified,2026-02-08,Alex Rivera
LEAD-01345,Nexus Capital,Manufacturing & Industrial,Partner Channel,5000.0,25.7,Contacted,2026-04-26,David Kim
LEAD-01346,Hyperion Enterprises,Retail & E-Commerce,Cold Outreach,5000.0,41.6,New,2025-10-15,Priya Patel
LEAD-01347,Cognitive Digital,SaaS & Cloud Software,Referral,120000.0,82.2,Won,2026-04-18,David Kim
LEAD-01348,Vertex Innovations,Retail & E-Commerce,Webinar,8000.0,82.8,Contacted,2026-03-23,Alex Rivera
LEAD-01349,Vertex Capital,Retail & E-Commerce,Webinar,8000.0,28.9,Qualified,2026-06-11,Priya Patel
LEAD-01350,Synapse Systems,SaaS & Cloud Software,LinkedIn Campaign,8000.0,57.9,Qualified,2026-04-17,Michael Chang
LEAD-01351,Solstice Analytics,Retail & E-Commerce,Cold Outreach,12000.0,58.0,New,2025-12-11,Priya Patel
LEAD-01352,Catalyst Systems,Retail & E-Commerce,Cold Outreach,5000.0,29.8,New,2026-03-31,Priya Patel
LEAD-01353,Velocity Technologies,Financial Services & FinTech,Referral,120000.0,76.8,Won,2026-07-07,Priya Patel
LEAD-01354,Acro Logistics,Retail & E-Commerce,Partner Channel,12000.0,25.3,Lost,2025-11-16,Priya Patel
LEAD-01355,Nexus Dynamics,Professional Services & Consulting,LinkedIn Campaign,20000.0,78.1,Proposal Sent,2026-01-09,Alex Rivera
LEAD-01356,Zenith Logistics,Professional Services & Consulting,Partner Channel,5000.0,52.0,Contacted,2026-06-13,Emily Watson
LEAD-01357,Velocity Dynamics,SaaS & Cloud Software,Organic Search,5000.0,32.6,Contacted,2025-09-17,Emily Watson
LEAD-01358,Pinnacle Analytics,Retail & E-Commerce,LinkedIn Campaign,8000.0,64.7,Contacted,2026-01-21,Michael Chang
LEAD-01359,Elevate Systems,Healthcare & Life Sciences,Organic Search,12000.0,28.3,Lost,2026-01-01,Sarah Jenkins
LEAD-01360,Beacon Enterprises,Media & Entertainment,Organic Search,5000.0,58.3,Contacted,2026-01-02,Alex Rivera
LEAD-01361,Meridian Logistics,SaaS & Cloud Software,Referral,60000.0,68.6,Qualified,2025-10-18,Priya Patel
LEAD-01362,Solstice Health,Media & Entertainment,Inbound Demo Request,15000.0,81.6,Proposal Sent,2026-01-24,Alex Rivera
LEAD-01363,Vanguard Partners,Professional Services & Consulting,Partner Channel,12000.0,32.4,Qualified,2026-02-20,Emily Watson
LEAD-01364,Cognitive Capital,SaaS & Cloud Software,LinkedIn Campaign,20000.0,59.9,Lost,2025-11-22,Emily Watson
LEAD-01365,Pinnacle Innovations,Professional Services & Consulting,Webinar,20000.0,47.2,Qualified,2026-03-17,Michael Chang
LEAD-01366,Solstice Capital,Professional Services & Consulting,Webinar,8000.0,57.8,Contacted,2026-03-11,Sarah Jenkins
LEAD-01367,Vanguard Enterprises,Telecommunications,Partner Channel,25000.0,65.1,Contacted,2026-01-26,Emily Watson
LEAD-01368,Zenith Analytics,Manufacturing & Industrial,Referral,35000.0,96.7,Proposal Sent,2025-09-21,Michael Chang
LEAD-01369,Nexus Logistics,SaaS & Cloud Software,Referral,60000.0,72.9,Won,2025-12-26,David Kim
LEAD-01370,Catalyst Systems,Telecommunications,Organic Search,12000.0,46.3,Lost,2026-06-26,Priya Patel
LEAD-01371,Pinnacle Analytics,Manufacturing & Industrial,LinkedIn Campaign,8000.0,53.9,Won,2026-08-26,Alex Rivera
LEAD-01372,Elevate Labs,Healthcare & Life Sciences,LinkedIn Campaign,8000.0,74.8,Lost,2026-04-13,David Kim
LEAD-01373,Starlight Partners,Media & Entertainment,LinkedIn Campaign,20000.0,64.6,Qualified,2026-03-15,Sarah Jenkins
LEAD-01374,Zenith Dynamics,Retail & E-Commerce,Organic Search,5000.0,61.0,New,2026-06-10,Sarah Jenkins
LEAD-01375,Prism Dynamics,Professional Services & Consulting,Webinar,8000.0,61.1,Qualified,2026-08-27,Priya Patel
LEAD-01376,Vanguard Global,SaaS & Cloud Software,Webinar,20000.0,86.8,Qualified,2026-03-13,David Kim
LEAD-01377,Pinnacle Health,SaaS & Cloud Software,Inbound Demo Request,35000.0,68.7,Qualified,2026-08-30,David Kim
LEAD-01378,Solstice Analytics,Media & Entertainment,Organic Search,5000.0,45.0,Contacted,2026-02-03,Emily Watson
LEAD-01379,Horizon Analytics,Manufacturing & Industrial,Organic Search,5000.0,44.2,Contacted,2026-07-15,David Kim
LEAD-01380,Omni Labs,Retail & E-Commerce,LinkedIn Campaign,20000.0,60.8,Qualified,2026-04-25,Alex Rivera
LEAD-01381,Omni Dynamics,Professional Services & Consulting,Webinar,8000.0,72.7,Proposal Sent,2026-03-25,Michael Chang
LEAD-01382,Meridian Enterprises,Telecommunications,Webinar,8000.0,59.2,Proposal Sent,2026-07-06,Sarah Jenkins
LEAD-01383,Pinnacle Global,Professional Services & Consulting,Webinar,8000.0,60.8,Proposal Sent,2026-08-14,Emily Watson
LEAD-01384,Vanguard Innovations,Telecommunications,Organic Search,5000.0,62.7,Lost,2025-10-14,Michael Chang
LEAD-01385,Hyperion Capital,SaaS & Cloud Software,Cold Outreach,5000.0,6.6,Lost,2025-11-22,Sarah Jenkins
LEAD-01386,Vertex Analytics,Telecommunications,Partner Channel,12000.0,63.3,Qualified,2026-03-13,Emily Watson
LEAD-01387,Beacon Partners,Telecommunications,Inbound Demo Request,35000.0,49.7,Proposal Sent,2025-10-24,Emily Watson
LEAD-01388,Zenith Partners,Financial Services & FinTech,Organic Search,5000.0,31.4,Contacted,2026-05-08,Emily Watson
LEAD-01389,Aura Logistics,Manufacturing & Industrial,Referral,15000.0,80.8,Proposal Sent,2026-04-07,Priya Patel
LEAD-01390,CoreTech Analytics,Professional Services & Consulting,Partner Channel,12000.0,42.8,Contacted,2026-07-05,Alex Rivera
